# No. 95 (30 Sept 1812), frames 0228, 0229, 0233, 0234L (codes_ford1812_no95.txt) aligned group by group with the
# Department's decypherment as printed by Ford 4:389-391 (clear copy on frames 0230-0232).
# python align.py codes_ford1812_no95.txt code_table.tsv
# number<TAB>value<TAB>frame+block (Ford page; note)<TAB>grade: C = fixed by Ford between known neighbours; M = split or digit is a judgement
352	no	0228-0234 No.95 row 785 (Ford 4:389-391)	C
1228	good	0228-0234 No.95 row 786 (Ford 4:389-391; no good result)	C
748	re	0228-0234 No.95 row 787 (Ford 4:389-391; good re-sult (748 is an open No. 88 group))	M
477	sult	0228-0234 No.95 row 788 (Ford 4:389-391)	C
692	as	0228-0234 No.95 row 789 (Ford 4:389-391)	C
882	like	0228-0234 No.95 row 790 (Ford 4:389-391)	C
897	ly	0228-0234 No.95 row 791 (Ford 4:389-391)	C
569	to	0228-0234 No.95 row 792 (Ford 4:389-391)	C
680	ar	0228-0234 No.95 row 793 (Ford 4:389-391)	C
1437	ise	0228-0234 No.95 row 794 (Ford 4:389-391)	C
999	from	0228-0234 No.95 row 795 (Ford 4:389-391)	C
1440	it	0228-0234 No.95 row 796 (Ford 4:389-391)	C
569	to	0228-0234 No.95 row 797 (Ford 4:389-391)	C
674	any	0228-0234 No.95 row 798 (Ford 4:389-391)	C
1594	one	0228-0234 No.95 row 799 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 800 (Ford 4:389-391)	C
1049	count	0228-0234 No.95 row 801 (Ford 4:389-391)	C
731	re	0228-0234 No.95 row 802 (Ford 4:389-391)	C
1145	plied	0228-0234 No.95 row 803 (Ford 4:389-391)	C
1384	that	0228-0234 No.95 row 804 (Ford 4:389-391)	C
169	he	0228-0234 No.95 row 805 (Ford 4:389-391)	C
1244	had	0228-0234 No.95 row 806 (Ford 4:389-391)	C
118	consider	0228-0234 No.95 row 807 (Ford 4:389-391)	C
520	ed	0228-0234 No.95 row 808 (Ford 4:389-391)	C
1440	it	0228-0234 No.95 row 809 (Ford 4:389-391)	C
1595	al	0228-0234 No.95 row 810 (Ford 4:389-391; al-together)	M
37	together	0228-0234 No.95 row 811 (Ford 4:389-391)	C
1426	in	0228-0234 No.95 row 812 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 813 (Ford 4:389-391)	C
1071	same	0228-0234 No.95 row 814 (Ford 4:389-391)	C
881	light	0228-0234 No.95 row 815 (Ford 4:389-391)	C
668	and	0228-0234 No.95 row 816 (Ford 4:389-391)	C
249	so	0228-0234 No.95 row 817 (Ford 4:389-391)	C
1244	had	0228-0234 No.95 row 818 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 819 (Ford 4:389-391)	C
16	emperor	0228-0234 No.95 row 820 (Ford 4:389-391)	C
1179	who	0228-0234 No.95 row 821 (Ford 4:389-391)	C
500	was	0228-0234 No.95 row 822 (Ford 4:389-391)	C
234	sin	0228-0234 No.95 row 823 (Ford 4:389-391)	C
1016	ce	0228-0234 No.95 row 824 (Ford 4:389-391)	C
731	re	0228-0234 No.95 row 825 (Ford 4:389-391)	C
897	ly	0228-0234 No.95 row 826 (Ford 4:389-391)	C
109	concerned	0228-0234 No.95 row 827 (Ford 4:389-391)	C
668	and	0228-0234 No.95 row 829 (Ford 4:389-391)	C
1179	who	0228-0234 No.95 row 830 (Ford 4:389-391)	C
1244	had	0228-0234 No.95 row 831 (Ford 4:389-391)	C
182	him	0228-0234 No.95 row 832 (Ford 4:389-391)	C
1081	self	0228-0234 No.95 row 833 (Ford 4:389-391)	C
1044	con	0228-0234 No.95 row 834 (Ford 4:389-391)	C
1018	ceived	0228-0234 No.95 row 835 (Ford 4:389-391)	C
1399	this	0228-0234 No.95 row 836 (Ford 4:389-391)	C
1407	id	0228-0234 No.95 row 837 (Ford 4:389-391)	C
502	ea	0228-0234 No.95 row 838 (Ford 4:389-391)	C
1576	of	0228-0234 No.95 row 839 (Ford 4:389-391)	C
1577	offer	0228-0234 No.95 row 840 (Ford 4:389-391; code "offer-ing his mediation"; Ford prints "authorizing")	C
1429	ing	0228-0234 No.95 row 841 (Ford 4:389-391)	C
184	his	0228-0234 No.95 row 842 (Ford 4:389-391)	C
632	medi	0228-0234 No.95 row 843 (Ford 4:389-391)	C
565	tion	0228-0234 No.95 row 844 (Ford 4:389-391)	C
169	he	0228-0234 No.95 row 845 (Ford 4:389-391)	C
552	thought	0228-0234 No.95 row 846 (Ford 4:389-391)	C
1549	one	0228-0234 No.95 row 847 (Ford 4:389-391; one indirect negotiation)	M
1426	in	0228-0234 No.95 row 848 (Ford 4:389-391)	C
844	di	0228-0234 No.95 row 849 (Ford 4:389-391)	C
518	rect	0228-0234 No.95 row 850 (Ford 4:389-391)	C
44	negotiation	0228-0234 No.95 row 851 (Ford 4:389-391)	C
1044	con	0228-0234 No.95 row 852 (Ford 4:389-391)	C
1280	duc	0228-0234 No.95 row 853 (Ford 4:389-391)	C
520	ed	0228-0234 No.95 row 854 (Ford 4:389-391)	C
198	he	0228-0234 No.95 row 855 (Ford 4:389-391; conducted he-re)	M
668	re	0228-0234 No.95 row 856 (Ford 4:389-391; he-re; probably not 668)	M
1528	aid	0228-0234 No.95 row 857 (Ford 4:389-391; aid-ed)	C
520	ed	0228-0234 No.95 row 858 (Ford 4:389-391)	C
792	by	0228-0234 No.95 row 859 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 860 (Ford 4:389-391)	C
110	concili	0228-0234 No.95 row 861 (Ford 4:389-391; concili-at-ory, concili-ate)	C
699	at	0228-0234 No.95 row 862 (Ford 4:389-391)	C
916	ory	0228-0234 No.95 row 863 (Ford 4:389-391)	C
1184	wish	0228-0234 No.95 row 864 (Ford 4:389-391)	C
1092	sh	0228-0234 No.95 row 865 (Ford 4:389-391; wi-sh-es)	C
1576	of	0228-0234 No.95 row 866 (Ford 4:389-391)	C
1501	a	0228-0234 No.95 row 867 (Ford 4:389-391)	C
996	fri	0228-0234 No.95 row 868 (Ford 4:389-391)	C
548	end	0228-0234 No.95 row 869 (Ford 4:389-391; fri-end)	C
569	to	0228-0234 No.95 row 870 (Ford 4:389-391)	C
1349	both	0228-0234 No.95 row 871 (Ford 4:389-391)	C
1111	parties	0228-0234 No.95 row 872 (Ford 4:389-391)	C
646	might	0228-0234 No.95 row 873 (Ford 4:389-391)	C
245	sm	0228-0234 No.95 row 874 (Ford 4:389-391; sm-ooth)	M
1424	ooth	0228-0234 No.95 row 875 (Ford 4:389-391; 1424 = im elsewhere; digit doubtful)	M
1271	down	0228-0234 No.95 row 876 (Ford 4:389-391)	C
838	difficul	0228-0234 No.95 row 877 (Ford 4:389-391)	C
653	ty	0228-0234 No.95 row 878 (Ford 4:389-391; difficul-ties, superscript o)	C
1176	which	0228-0234 No.95 row 879 (Ford 4:389-391)	C
1426	in	0228-0234 No.95 row 880 (Ford 4:389-391)	C
844	di	0228-0234 No.95 row 881 (Ford 4:389-391)	C
518	rect	0228-0234 No.95 row 882 (Ford 4:389-391)	C
846	disc	0228-0234 No.95 row 883 (Ford 4:389-391)	C
491	us	0228-0234 No.95 row 884 (Ford 4:389-391)	C
236	sion	0228-0234 No.95 row 885 (Ford 4:389-391)	C
1331	between	0228-0234 No.95 row 886 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 887 (Ford 4:389-391)	C
45	principals	0228-0234 No.95 row 888 (Ford 4:389-391)	C
646	might	0228-0234 No.95 row 889 (Ford 4:389-391)	C
1310	be	0228-0234 No.95 row 890 (Ford 4:389-391)	C
1425	in	0228-0234 No.95 row 891 (Ford 4:389-391; in-di-rect)	M
394	su	0228-0234 No.95 row 892 (Ford 4:389-391)	C
1503	able	0228-0234 No.95 row 893 (Ford 4:389-391)	C
569	to	0228-0234 No.95 row 894 (Ford 4:389-391)	C
1501	a	0228-0234 No.95 row 895 (Ford 4:389-391)	C
161	mu	0228-0234 No.95 row 896 (Ford 4:389-391)	C
764	tu	0228-0234 No.95 row 897 (Ford 4:389-391; mu-tu-al)	C
1535	al	0228-0234 No.95 row 898 (Ford 4:389-391)	C
996	fri	0228-0234 No.95 row 899 (Ford 4:389-391)	C
548	end	0228-0234 No.95 row 900 (Ford 4:389-391; fri-end)	C
503	each	0228-0234 No.95 row 901 (Ford 4:389-391)	C
1111	party	0228-0234 No.95 row 902 (Ford 4:389-391)	C
646	might	0228-0234 No.95 row 903 (Ford 4:389-391)	C
289	ex	0228-0234 No.95 row 904 (Ford 4:389-391)	C
179	hibit	0228-0234 No.95 row 905 (Ford 4:389-391; ex-hibit)	C
1535	all	0228-0234 No.95 row 907 (Ford 4:389-391)	C
1440	itsc	0228-0234 No.95 row 908 (Ford 4:389-391)	C
1034	claims	0228-0234 No.95 row 909 (Ford 4:389-391; with superscript o)	C
668	and	0228-0234 No.95 row 910 (Ford 4:389-391)	C
1535	all	0228-0234 No.95 row 911 (Ford 4:389-391)	C
1440	its	0228-0234 No.95 row 912 (Ford 4:389-391)	C
1042	com	0228-0234 No.95 row 913 (Ford 4:389-391)	C
1137	plai	0228-0234 No.95 row 914 (Ford 4:389-391; com-plai-nts)	C
369	nts	0228-0234 No.95 row 915 (Ford 4:389-391)	C
1192	without	0228-0234 No.95 row 916 (Ford 4:389-391)	C
805	dan	0228-0234 No.95 row 917 (Ford 4:389-391; dan-ger)	C
1210	ger	0228-0234 No.95 row 918 (Ford 4:389-391)	C
1576	of	0228-0234 No.95 row 919 (Ford 4:389-391)	C
289	ex	0228-0234 No.95 row 920 (Ford 4:389-391)	C
1031	cit	0228-0234 No.95 row 921 (Ford 4:389-391)	C
1429	ing	0228-0234 No.95 row 922 (Ford 4:389-391)	C
1435	ir	0228-0234 No.95 row 923 (Ford 4:389-391)	C
1464	ri	0228-0234 No.95 row 924 (Ford 4:389-391)	C
1369	tations	0228-0234 No.95 row 925 (Ford 4:389-391)	C
908	or	0228-0234 No.95 row 926 (Ford 4:389-391)	C
717	rais	0228-0234 No.95 row 927 (Ford 4:389-391; rais-i-ng)	M
1048	i	0228-0234 No.95 row 928 (Ford 4:389-391; rais-i-ng)	M
438	ng	0228-0234 No.95 row 929 (Ford 4:389-391)	C
1424	im	0228-0234 No.95 row 930 (Ford 4:389-391)	C
1116	pe	0228-0234 No.95 row 931 (Ford 4:389-391)	C
833	di	0228-0234 No.95 row 932 (Ford 4:389-391)	C
637	ments	0228-0234 No.95 row 933 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 934 (Ford 4:389-391)	C
1110	part	0228-0234 No.95 row 935 (Ford 4:389-391)	C
1576	of	0228-0234 No.95 row 936 (Ford 4:389-391)	C
948	rus	0228-0234 No.95 row 937 (Ford 4:389-391)	C
1144	sia	0228-0234 No.95 row 938 (Ford 4:389-391; Rus-sia; 1144 = pli elsewhere)	M
1597	only	0228-0234 No.95 row 939 (Ford 4:389-391)	C
1310	be	0228-0234 No.95 row 940 (Ford 4:389-391)	C
569	to	0228-0234 No.95 row 941 (Ford 4:389-391)	C
172	hear	0228-0234 No.95 row 942 (Ford 4:389-391; to hear both sides; the number read 172? (1x2))	M
1349	both	0228-0234 No.95 row 943 (Ford 4:389-391)	C
1099	sides	0228-0234 No.95 row 944 (Ford 4:389-391)	C
668	and	0228-0234 No.95 row 945 (Ford 4:389-391)	C
569	to	0228-0234 No.95 row 946 (Ford 4:389-391)	C
492	use	0228-0234 No.95 row 947 (Ford 4:389-391)	C
177	her	0228-0234 No.95 row 948 (Ford 4:389-391)	C
1328	best	0228-0234 No.95 row 949 (Ford 4:389-391)	C
545	en	0228-0234 No.95 row 950 (Ford 4:389-391)	C
809	de	0228-0234 No.95 row 951 (Ford 4:389-391)	C
484	vo	0228-0234 No.95 row 952 (Ford 4:389-391)	C
440	vors	0228-0234 No.95 row 953 (Ford 4:389-391; endea-vors)	M
569	to	0228-0234 No.95 row 954 (Ford 4:389-391)	C
110	concili	0228-0234 No.95 row 955 (Ford 4:389-391)	C
700	ate	0228-0234 No.95 row 956 (Ford 4:389-391)	C
1387	them	0228-0234 No.95 row 957 (Ford 4:389-391)	C
1401	i	0228-0234 No.95 row 958 (Ford 4:389-391)	C
1584	observed	0228-0234 No.95 row 959 (Ford 4:389-391; with the mark)	C
1384	that	0228-0234 No.95 row 960 (Ford 4:389-391)	C
1391	there	0228-0234 No.95 row 961 (Ford 4:389-391)	C
500	was	0228-0234 No.95 row 962 (Ford 4:389-391)	C
1501	a	0228-0234 No.95 row 963 (Ford 4:389-391)	C
1396	third	0228-0234 No.95 row 964 (Ford 4:389-391)	C
1111	party	0228-0234 No.95 row 965 (Ford 4:389-391)	C
569	to	0228-0234 No.95 row 966 (Ford 4:389-391)	C
1310	be	0228-0234 No.95 row 967 (Ford 4:389-391)	C
692	as	0228-0234 No.95 row 968 (Ford 4:389-391)	C
569	to	0228-0234 No.95 row 969 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 970 (Ford 4:389-391)	C
219	pro	0228-0234 No.95 row 971 (Ford 4:389-391)	C
1148	po	0228-0234 No.95 row 972 (Ford 4:389-391)	C
1070	sal	0228-0234 No.95 row 973 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 974 (Ford 4:389-391)	C
777	british	0228-0234 No.95 row 975 (Ford 4:389-391)	C
1229	govern	0228-0234 No.95 row 976 (Ford 4:389-391)	C
637	ment	0228-0234 No.95 row 977 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 978 (Ford 4:389-391)	C
1049	count	0228-0234 No.95 row 979 (Ford 4:389-391)	C
1549	an	0228-0234 No.95 row 980 (Ford 4:389-391)	C
398	sw	0228-0234 No.95 row 981 (Ford 4:389-391)	C
1300	ered	0228-0234 No.95 row 982 (Ford 4:389-391)	C
1384	that	0228-0234 No.95 row 983 (Ford 4:389-391)	C
1440	it	0228-0234 No.95 row 984 (Ford 4:389-391)	C
1244	had	0228-0234 No.95 row 985 (Ford 4:389-391)	C
1525	al	0228-0234 No.95 row 986 (Ford 4:389-391; al-ready)	M
933	ready	0228-0234 No.95 row 987 (Ford 4:389-391)	C
1317	been	0228-0234 No.95 row 988 (Ford 4:389-391)	C
389	sug	0228-0234 No.95 row 989 (Ford 4:389-391)	C
1213	ges	0228-0234 No.95 row 990 (Ford 4:389-391)	C
520	ed	0228-0234 No.95 row 991 (Ford 4:389-391)	C
792	by	0228-0234 No.95 row 992 (Ford 4:389-391)	C
182	him	0228-0234 No.95 row 993 (Ford 4:389-391)	C
569	to	0228-0234 No.95 row 994 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 995 (Ford 4:389-391)	C
777	british	0228-0234 No.95 row 996 (Ford 4:389-391)	C
1544	am	0228-0234 No.95 row 997 (Ford 4:389-391)	C
1308	bass	0228-0234 No.95 row 998 (Ford 4:389-391)	C
1513	ad	0228-0234 No.95 row 999 (Ford 4:389-391)	C
908	or	0228-0234 No.95 row 1000 (Ford 4:389-391)	C
890	lor	0228-0234 No.95 row 1001 (Ford 4:389-391)	C
1002	ca	0228-0234 No.95 row 1002 (Ford 4:389-391)	C
1382	th	0228-0234 No.95 row 1003 (Ford 4:389-391)	C
1012	cart	0228-0234 No.95 row 1004 (Ford 4:389-391; Ca-th-cart)	C
1179	who	0228-0234 No.95 row 1006 (Ford 4:389-391)	C
1244	had	0228-0234 No.95 row 1007 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 1008 (Ford 4:389-391)	C
808	day	0228-0234 No.95 row 1009 (Ford 4:389-391)	C
1318	before	0228-0234 No.95 row 1010 (Ford 4:389-391)	C
849	dispatched	0228-0234 No.95 row 1011 (Ford 4:389-391)	C
1440	it	0228-0234 No.95 row 1012 (Ford 4:389-391)	C
792	by	0228-0234 No.95 row 1013 (Ford 4:389-391)	C
1501	a	0228-0234 No.95 row 1014 (Ford 4:389-391)	C
640	mes	0228-0234 No.95 row 1015 (Ford 4:389-391; mes-sen-ger)	C
1083	sen	0228-0234 No.95 row 1016 (Ford 4:389-391)	C
1210	ger	0228-0234 No.95 row 1017 (Ford 4:389-391)	C
569	to	0228-0234 No.95 row 1018 (Ford 4:389-391)	C
184	his	0228-0234 No.95 row 1019 (Ford 4:389-391)	C
1053	court	0228-0234 No.95 row 1020 (Ford 4:389-391)	C
250	some	0228-0234 No.95 row 1021 (Ford 4:389-391)	C
74	question	0228-0234 No.95 row 1022 (Ford 4:389-391)	C
1570	occu	0228-0234 No.95 row 1023 (Ford 4:389-391)	C
109	concern	0228-0234 No.95 row 1024 (Ford 4:389-391)	C
1429	ing	0228-0234 No.95 row 1025 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 1026 (Ford 4:389-391)	C
141	mo	0228-0234 No.95 row 1027 (Ford 4:389-391)	C
809	de	0228-0234 No.95 row 1028 (Ford 4:389-391)	C
1576	of	0228-0234 No.95 row 1029 (Ford 4:389-391)	C
545	en	0228-0234 No.95 row 1030 (Ford 4:389-391)	C
883	ling	0228-0234 No.95 row 1032 (Ford 4:389-391; enab-ling)	M
628	me	0228-0234 No.95 row 1033 (Ford 4:389-391)	C
569	to	0228-0234 No.95 row 1034 (Ford 4:389-391)	C
752	trans	0228-0234 No.95 row 1035 (Ford 4:389-391)	C
137	mit	0228-0234 No.95 row 1036 (Ford 4:389-391)	C
1399	this	0228-0234 No.95 row 1037 (Ford 4:389-391)	C
41	commu	0228-0234 No.95 row 1038 (Ford 4:389-391)	C
565	tion	0228-0234 No.95 row 1039 (Ford 4:389-391)	C
569	to	0228-0234 No.95 row 1040 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 1041 (Ford 4:389-391)	C
49	unitedstates	0228-0234 No.95 row 1042 (Ford 4:389-391)	C
488	upon	0228-0234 No.95 row 1043 (Ford 4:389-391)	C
1176	which	0228-0234 No.95 row 1044 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 1045 (Ford 4:389-391)	C
1049	count	0228-0234 No.95 row 1046 (Ford 4:389-391)	C
17	promised	0228-0234 No.95 row 1047 (Ford 4:389-391; with the mark)	C
569	to	0228-0234 No.95 row 1048 (Ford 4:389-391)	C
1075	see	0228-0234 No.95 row 1049 (Ford 4:389-391)	C
628	me	0228-0234 No.95 row 1050 (Ford 4:389-391)	C
1522	again	0228-0234 No.95 row 1051 (Ford 4:389-391)	C
1426	in	0228-0234 No.95 row 1052 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 1053 (Ford 4:389-391)	C
1052	course	0228-0234 No.95 row 1054 (Ford 4:389-391)	C
1576	of	0228-0234 No.95 row 1055 (Ford 4:389-391)	C
1501	a	0228-0234 No.95 row 1056 (Ford 4:389-391)	C
329	few	0228-0234 No.95 row 1057 (Ford 4:389-391)	C
808	days	0228-0234 No.95 row 1058 (Ford 4:389-391)	C
169	he	0228-0234 No.95 row 1059 (Ford 4:389-391)	C
1068	sa	0228-0234 No.95 row 1060 (Ford 4:389-391)	C
1407	id	0228-0234 No.95 row 1061 (Ford 4:389-391)	C
1384	that	0228-0234 No.95 row 1062 (Ford 4:389-391)	C
169	he	0228-0234 No.95 row 1063 (Ford 4:389-391)	C
90	should	0228-0234 No.95 row 1064 (Ford 4:389-391)	C
851	write	0228-0234 No.95 row 1065 (Ford 4:389-391)	C
569	to	0228-0234 No.95 row 1066 (Ford 4:389-391)	C
668	and	0228-0234 No.95 row 1067 (Ford 4:389-391)	C
1426	in	0228-0234 No.95 row 1068 (Ford 4:389-391)	C
24	struc	0228-0234 No.95 row 1069 (Ford 4:389-391)	C
182	him	0228-0234 No.95 row 1070 (Ford 4:389-391)	C
569	to	0228-0234 No.95 row 1071 (Ford 4:389-391)	C
611	make	0228-0234 No.95 row 1072 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 1073 (Ford 4:389-391)	C
219	pro	0228-0234 No.95 row 1074 (Ford 4:389-391)	C
1148	po	0228-0234 No.95 row 1075 (Ford 4:389-391)	C
1098	si	0228-0234 No.95 row 1076 (Ford 4:389-391)	C
565	tion	0228-0234 No.95 row 1077 (Ford 4:389-391)	C
569	to	0228-0234 No.95 row 1080 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 1081 (Ford 4:389-391)	C
1229	govern	0228-0234 No.95 row 1082 (Ford 4:389-391)	C
637	ment	0228-0234 No.95 row 1083 (Ford 4:389-391)	C
1576	of	0228-0234 No.95 row 1084 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 1085 (Ford 4:389-391)	C
49	unitedstates	0228-0234 No.95 row 1086 (Ford 4:389-391)	C
