sealid	cisi	site	type	complete	direction	signs_visual	signs_reading	motif
1876	K-63	Kalibangan	SEAL:R	Y	R/L	400 740 776 495	495 776 740 400	
1877	K-1	Kalibangan	SEAL:S	Y	R/L	31 504 632 32	32 632 504 31	Bull1:W
1879	K-4	Kalibangan	SEAL:S	Y	R/L	36 269 140 2 741 60 920	920 60 741 2 140 269 36	Bull1:W
1880	K-5	Kalibangan	SEAL:S	Y	R/L	520 233 240 803 741 125	125 741 803 240 233 520	Bull1:W
1882	K-7	Kalibangan	SEAL:S	Y	R/L	740 100 176 838 1 220 455 530 741	741 530 455 220 1 838 176 100 740	Bull1:W
1884	K-9	Kalibangan	SEAL:S	Y	R/L	70 740 220 3 900	900 3 220 740 70	Bull1:W
1885	K-10	Kalibangan	SEAL:S	Y	R/L	740 690 435 255 2 368 861 590 32 368	368 32 590 861 368 2 255 435 690 740	Bull1:I
1886	K-11	Kalibangan	SEAL:S	Y	R/L	740 717 415 836 900	900 836 415 717 740	Bull1:S
1888	K-13	Kalibangan	SEAL:S	Y	R/L	740 585 17 741 630	630 741 17 585 740	Bull1:J
1890	K-15	Kalibangan	SEAL:S	Y	R/L	871 947 0 400 740 543 350 895 785 220 335	335 220 785 895 350 543 740 400 0 947 871	Bull1:II
1891	K-16	Kalibangan	SEAL:S	Y	R/L	90 740 240 0 60 820	820 60 0 240 740 90	Bull1:X
1892	K-17	Kalibangan	SEAL:S	Y	R/L	740 531	531 740	Bull1:I
1894	K-19	Kalibangan	SEAL:S	Y	R/L	405 5	5 405	Bull1:W
1895	K-20	Kalibangan	SEAL:S	Y	R/L	151 216	216 151	Bull1:J
1896	K-22	Kalibangan	SEAL:S	Y	R/L	866 151 33 33	33 33 151 866	Bull1:I
1897	K-23	Kalibangan	SEAL:S	Y	R/L	740 441 2 820 33	33 820 2 441 740	Bull1:I
1898	K-24	Kalibangan	SEAL:S	Y	R/L	740 760 93 2 252 575	575 252 2 93 760 740	Bull1
1899	K-25	Kalibangan	SEAL:S	Y	R/L	520 231 2 220 65 132 82	82 132 65 220 2 231 520	Bull1
1901	K-27	Kalibangan	SEAL:S	Y	R/L	2 817	817 2	Bull2
1902	K-28	Kalibangan	SEAL:S	Y	R/L	440 411 740 335 2 285 491	491 285 2 335 740 411 440	Gaur
1906	K-33	Kalibangan	SEAL:S	Y	R/L	226 2 861	861 2 226	Buff
1907	K-39	Kalibangan	SEAL:S	Y	R/L	590 390	390 590	Rhin
1908	K-40	Kalibangan	SEAL:S	Y	R/L	760 31 2 861 791 440 717	717 440 791 861 2 31 760	Elep
1912	K-49	Kalibangan	SEAL:S	Y	R/L	151 17 3	3 17 151	T-A-T
1913	K-50	Kalibangan	SEAL:S	Y	L/R	390 4	4 390	Comp
1914	K-51	Kalibangan	SEAL:S	Y	R/L	250 255	255 250	
1919	K-56	Kalibangan	Oth	Y	L/R	740 165 60 550	550 60 165 740	Bull1:I
1920	K-59	Kalibangan	SEAL:R	Y	R/L	15 13 31 892	892 31 13 15	
1922	K-61	Kalibangan	SEAL:R	Y	L/R	740 690	690 740	
1923	K-62	Kalibangan	SEAL:R	Y	R/L	740 176 233 803	803 233 176 740	
1926	K-68	Kalibangan	TAB:B	Y	R/L	700 32	32 700	Bull1
1927	K-69	Kalibangan	TAG	Y	R/L	892 890 417 2 56 91	91 56 2 417 890 892	Bull1
1928	K-70	Kalibangan	TAG	Y	R/L	892 890 417 2 56 91	91 56 2 417 890 892	Bull1
1929	K-71	Kalibangan	TAG	Y	R/L	892 890 417 2 56 91	91 56 2 417 890 892	
1930	K-72	Kalibangan	TAG	Y	R/L	892 890 417 2 56 91	91 56 2 417 890 892	Bull1
1931	K-73	Kalibangan	TAG	Y	R/L	892 890 417 2 56 91	91 56 2 417 890 892	Bull1
1932	K-74	Kalibangan	TAG	Y	R/L	892 890 417 2 56 91	91 56 2 417 890 892	Bull1
1933	K-75	Kalibangan	TAG	Y	R/L	892 890 417 2 56 91	91 56 2 417 890 892	Bull1
1935	K-78	Kalibangan	TAB:B	Y	R/L	740 817 390 2 820	820 2 390 817 740	Gavi
1938	K-82	Kalibangan	TAG:L	Y	R/L	390 3 2 861	861 2 3 390	Bull1
1940	K-85	Kalibangan	TAG:L	Y	R/L	520 33 2 861	861 2 33 520	Elep
1945	K-90	Kalibangan	POT:T:g	Y	R/L	32	32	
1951	K-97	Kalibangan	POT:T:g	Y	R/L	405 3	3 405	
1957	K-104	Kalibangan	POT:T:g	Y	R/L	740 180	180 740	
1964	K-120	Kalibangan	POT:T:p	Y	R/L	390 832 3	3 832 390	
1967	K-32	Kalibangan	SEAL:S	Y	R/L	520 231	231 520	Zebu
1968	Krs-1	Khirsara	SEAL:R	Y	R/L	215 1 480 306 813 33 60 413 346 706	706 346 413 60 33 813 306 480 1 215	
1969	Krs-2	Khirsara	SEAL:R	Y	R/L	740 575 17	17 575 740	
1971		Kish	SEAL:S	Y	R/L	740 390 590 220 3 60 840 416	416 840 60 3 220 590 390 740	Bull1:L
1981	Lh-1	Lohumjo-daro	SEAL:S	Y	R/L	740 760 615 104 717 235 2 392 590 125	125 590 392 2 235 717 104 615 760 740	Bull1:S
1984	L-1	Lothal	SEAL:S	Y	R/L	527 550 233 2 812 95	95 812 2 233 550 527	Bull1:W
1986	L-4	Lothal	SEAL:S	Y	R/L	90 740 100 233 2 575 31	31 575 2 233 100 740 90	Bull1
1988	L-9	Lothal	SEAL:S	Y	R/L	526 555 235	235 555 526	Bull1:W
1990	L-11	Lothal	SEAL:S	Y	R/L	590 705 435 255 778 2 817	817 2 778 255 435 705 590	Bull1:L
1994	L-16	Lothal	SEAL:S	Y	R/L	154 4	4 154	Bull1:W
1996	L-18	Lothal	SEAL:S	Y	R/L	415 31 2 820	820 2 31 415	Bull1:S
1998	L-20	Lothal	SEAL:S	Y	R/L	390 4 491	491 4 390	Bull1:J
1999	L-21	Lothal	SEAL:S	Y	R/L	156 142 60 820	820 60 142 156	Bull1:S
2000	L-22	Lothal	SEAL:S	Y	R/L	740 840 13	13 840 740	Bull1:U
2001	L-23	Lothal	SEAL:S	Y	R/L	740 482 235	235 482 740	Bull1:W
2003	L-26	Lothal	SEAL:S	Y	R/L	740 798 240 60 111 166	166 111 60 240 798 740	Bull1:W
2005	L-28	Lothal	SEAL:S	Y	R/L	740 406 590 741 60 920	920 60 741 590 406 740	Bull1:S
2006	L-29	Lothal	SEAL:S	Y	R/L	390 3 480 368 861	861 368 480 3 390	Bull1:O
2008	L-35	Lothal	SEAL:S	Y	R/L	740 176 233	233 176 740	Bull1:J
2009	L-36	Lothal	SEAL:S	Y	R/L	422 3 1 60 65 405 720	720 405 65 60 1 3 422	Bull1
2010	L-37	Lothal	SEAL:S	Y	R/L	104 892 390 406	406 390 892 104	Bull1
2011	L-38	Lothal	SEAL:S	Y	R/L	151 100 220	220 100 151	Bull1:V
2012	L-39	Lothal	SEAL:S	Y	R/L	520 315 2 861 626	626 861 2 315 520	Bull1
2013	L-41	Lothal	SEAL:S	Y	R/L	90 740 233 2 817	817 2 233 740 90	Bull
2014	L-42	Lothal	SEAL:S	Y	R/L	156 3	3 156	Bull1:S
2015	L-43	Lothal	SEAL:S	Y	R/L	151 590 390	390 590 151	Bull1:X
2016	L-45	Lothal	SEAL:S	Y	R/L	411 440 236 220 741 634	634 741 220 236 440 411	Gaur
2017	L-46	Lothal	SEAL:S	Y	R/L	527 388 233 740 176 2 861 392	392 861 2 176 740 233 388 527	Gaur
2018	L-47	Lothal	SEAL:S	Y	R/L	409 190 2 798 55	55 798 2 190 409	Bull1
2019	L-48	Lothal	SEAL:S	Y	R/L	865 685 0 226 32 741 390	390 741 32 226 0 685 865	Goat:2
2020	L-51	Lothal	SEAL:S	Y	R/L	527 555 231 235	235 231 555 527	Misc
2021	L-52	Lothal	SEAL:S	Y	L/R	527 550	550 527	
2022	L-55	Lothal	SEAL:S	Y	R/L	740 176 233	233 176 740	
2023	L-56	Lothal	SEAL:S	Y	L/R	740 912	912 740	
2025	L-58	Lothal	SEAL:S	Y	R/L	740 550	550 740	
2026	L-59	Lothal	SEAL:S	Y	R/L	740 32 840	840 32 740	
2027	L-60	Lothal	SEAL:S	Y	L/R	740 861 140	140 861 740	
2036	L-82	Lothal	SEAL:R	Y	R/L	806 231 2 221	221 2 231 806	
2037	L-83	Lothal	SEAL:L	Y	R/L	740 806 240 2 820	820 2 240 806 740	
2041	L-87	Lothal	SEAL:R	Y	R/L	740 32 840 233 220 32 60 825 2	2 825 60 32 220 233 840 32 740	
2042	L-88	Lothal	SEAL:R	Y	R/L	405 5 1 63 615 262	262 615 63 1 5 405	
2043	L-89	Lothal	SEAL:R	Y	R/L	527 555 235 2 861	861 2 235 555 527	
2044	L-90	Lothal	SEAL:R	Y	R/L	423 3 60 407 140	140 407 60 3 423	
2046	L-92	Lothal	SEAL:R	Y	R/L	520 70 255 832 2 817	817 2 832 255 70 520	
2051	L-97	Lothal	SEAL:R	Y	R/L	409 15	15 409	
2052	L-98	Lothal	SEAL:R	Y	R/L	520 220 415 519	519 415 220 520	
2053	L-101	Lothal	MISC	Y	R/L	390 700 790 32 63	63 32 790 700 390	
2054	L-102	Lothal	SEAL:R	Y	R/L	154 5	5 154	
2060	L-111	Lothal	SEAL:R	Y	R/L	740 904 240 235	235 240 904 740	
2061	L-112	Lothal	SEAL:R	Y	R/L	740 760 605 2 540 590	590 540 2 605 760 740	
2063	L-114	Lothal	SEAL:R	Y	R/L	740 407 590 904 220 32 803 60 920	920 60 803 32 220 904 590 407 740	
2064	L-115	Lothal	SEAL:R	Y	R/L	575 705 56 31	31 56 705 575	
2066	L-118	Lothal	SEAL:R	Y	L/R	140 32	32 140	
2067	L-122	Lothal	SEAL:R	Y	R/L	527 550 740 443 60 820	820 60 443 740 550 527	
2068	L-124	Lothal	TAG:L	Y	R/L	90 740 220 55 1 741 500 705	705 500 741 1 55 220 740 90	
2069	L-125	Lothal	TAG:L	Y	R/L	90 740 220 55 1 741 500 705	705 500 741 1 55 220 740 90	Bull1
2070	L-126	Lothal	TAG:L	Y	R/L	90 740 220 55 1 741 500 705	705 500 741 1 55 220 740 90	Bull1
2071	L-128	Lothal	TAG:L	Y	R/L	90 740 220 55 1 741 500 705	705 500 741 1 55 220 740 90	
2072	L-129	Lothal	TAG	Y	R/L	90 740 220 55 1 741 500 705	705 500 741 1 55 220 740 90	
2073	L-130	Lothal	TAG	Y	R/L	236 2 861	861 2 236	Bull1
2074	L-131	Lothal	TAG	Y	R/L	236 2 861	861 2 236	
2077	L-134	Lothal	TAG	Y	R/L	520 233 220 240 2 617	617 2 240 220 233 520	
2084	L-142	Lothal	TAG:P	Y	R/L	140 15 1 31 692	692 31 1 15 140	Bull1
2085	L-143	Lothal	TAG	Y	R/L	740 388 220 4 60 920	920 60 4 220 388 740	Bull1
2087	L-145	Lothal	TAG	Y	R/L	390 415 2 550	550 2 415 390	Bull1
2088	L-146	Lothal	TAG:O	Y	R/L	520 33 705	705 33 520	Bull1
2093	L-161	Lothal	TAG:B	Y	R/L	740 48 2 817	817 2 48 740	Elep
2094	L-162	Lothal	TAG:B	Y	R/L	740 48 2 817	817 2 48 740	Elep
2095	L-163	Lothal	TAG:B	Y	R/L	740 48 2 817	817 2 48 740	Elep
2096	L-164	Lothal	TAG:B	Y	R/L	740 48 2 817	817 2 48 740	Elep
2097	L-165	Lothal	TAG:B	Y	R/L	740 48 2 817	817 2 48 740	Elep
2098	L-166	Lothal	TAG:B	Y	R/L	740 48 2 817	817 2 48 740	Elep
2099	L-167	Lothal	TAG:B	Y	R/L	740 48 2 817	817 2 48 740	Elep
2100	L-168	Lothal	TAG:B	Y	R/L	740 48 2 817	817 2 48 740	Elep
2101	L-169	Lothal	TAG:B	Y	R/L	740 48 2 817	817 2 48 740	Elep
2102	L-170	Lothal	TAG:B	Y	R/L	740 48 2 817	817 2 48 740	Elep
2112	L-190	Lothal	TAG	Y	R/L	880	880	
2117	L-197	Lothal	TAG	Y	R/L	0 0 32 0	0 32 0 0	
2125	L-206	Lothal	TAG:W	Y	R/L	90 740 220 55 1 741 500 705	705 500 741 1 55 220 740 90	
2126	L-207	Lothal	TAG	Y	R/L	740 482 2 820	820 2 482 740	Bull1
2134	L-218	Lothal	TAG:P	Y	R/L	317 590 111	111 590 317	Bull1
2135	L-219	Lothal	TAG	Y	R/L	233 226 32 60 220 575	575 220 60 32 226 233	Bull1
2136	L-220	Lothal	TAG:P	Y	R/L	100 31 2 861	861 2 31 100	CompBull
2149	L-271	Lothal	POT:T:g	Y	L/R	156 31 240	240 31 156	
2153		Luristan	SEAL:C	Y	R/L	831 413 840 91	91 840 413 831	Gaur
2155		Mohenjo-daro	POT:T:g	Y	L/R	740 5	5 740	
2158	M-2062	Mohenjo-daro	POT:T:g	Y	R/L	741 32 0 31 46	46 31 0 32 741	
2159	M-2067	Mohenjo-daro	POT:T:g	Y	R/L	35 171	171 35	
2161	M-2061	Mohenjo-daro	POT:T:g	Y	R/L	742 406 0 740 482 235 1 480	480 1 235 482 740 0 406 742	
2162	M-2063	Mohenjo-daro	POT:T:g	Y	R/L	740 142 480	480 142 740	
2176	M-1989	Mohenjo-daro	SEAL:R	Y	L/R	679 740 575 17 798	798 17 575 740 679	
2177	M-1742	Mohenjo-daro	SEAL:S	Y	R/L	390 4	4 390	Bull1:W
2178	M-1696	Mohenjo-daro	SEAL:S	Y	R/L	520 33 705 220 415 2 861	861 2 415 220 705 33 520	Bull1:II
2179	M-1880	Mohenjo-daro	SEAL:S	Y	R/L	151 176 2 861	861 2 176 151	Gaur
2180		Dholavira	SEAL:S	Y	R/L	740 840 416 240 741 500 91	91 500 741 240 416 840 740	Bull1:V
2181	M-1847	Mohenjo-daro	SEAL:S	Y	R/L	527 550 235	235 550 527	Bull1
2182	M-1792	Mohenjo-daro	SEAL:S	Y	R/L	740 760 240 0 740 952 740	740 952 740 0 240 760 740	Bull1:J
2183	M-1748	Mohenjo-daro	SEAL:S	Y	R/L	527 388	388 527	Bull1
2184	M-1794	Mohenjo-daro	SEAL:S	Y	R/L	400 703 617	617 703 400	Bull1:W
2185	M-1751	Mohenjo-daro	SEAL:S	Y	R/L	565 740 235	235 740 565	Bull1:J
2188	M-1850	Mohenjo-daro	SEAL:S	Y	R/L	506 2 817	817 2 506	Bull1:S
2189	M-1953	Mohenjo-daro	SEAL:R	Y	R/L	407 845 233 806	806 233 845 407	
2191	M-1857	Mohenjo-daro	SEAL:S	Y	R/L	390 3	3 390	Bull1
2192	M-1805	Mohenjo-daro	SEAL:S	Y	R/L	740 440 741 60 920	920 60 741 440 740	Bull1:S
2193	M-1766	Mohenjo-daro	SEAL:S	Y	R/L	740 32 845 240 2 269 892 810 33	33 810 892 269 2 240 845 32 740	Bull1:W
2194	M-1809	Mohenjo-daro	SEAL:S	Y	R/L	740 798 235	235 798 740	Bull1:U
2195	M-1749	Mohenjo-daro	SEAL:S	Y	R/L	220 455 125 31	31 125 455 220	Bull1:W
2196	M-1764	Mohenjo-daro	SEAL:S	Y	R/L	679 60 550	550 60 679	Bull1:W
2197	M-1685	Mohenjo-daro	SEAL:S	Y	R/L	90 740 101 908 545	545 908 101 740 90	Bull1:S
2199	M-1682	Mohenjo-daro	SEAL:S	Y	R/L	161 924 146	146 924 161	Bull1:W
2200	M-2003	Mohenjo-daro	POT:T:s	Y	R/L	740 831 820 705	705 820 831 740	
2204	M-1976	Mohenjo-daro	SEAL:R	Y	R/L	617 142 2 817	817 2 142 617	
2205	M-1984	Mohenjo-daro	SEAL:R	Y	R/L	407 3	3 407	
2206	M-1689	Mohenjo-daro	SEAL:S	Y	R/L	153 803 595	595 803 153	Bull1:W
2209		Mohenjo-daro	POT:T:g	Y	L/R	158 32	32 158	
2210	M-2113	Mohenjo-daro	ROD	Y	R/L	400 740 760 435 690	690 435 760 740 400	
2212	M-165	Mohenjo-daro	SEAL:S	Y	R/L	817 740 194 0 740 760 1 741 390 32	32 390 741 1 760 740 0 194 740 817	Bull1:I
2213	M-235	Mohenjo-daro	SEAL:S	Y	R/L	368 1 550 0 740 543 350 2 820	820 2 350 543 740 0 550 1 368	Gaur
2215	M-1811	Mohenjo-daro	SEAL:S	Y	R/L	740 821	821 740	Bull1:L
2218	M-1683	Mohenjo-daro	SEAL:S	Y	R/L	155 806 467 1 692	692 1 467 806 155	Bull1:W
2219	M-1881	Mohenjo-daro	SEAL:S	Y	R/L	740 100 176 741 617	617 741 176 100 740	Gaur
2220	M-1675	Mohenjo-daro	SEAL:S	Y	R/L	621 390 844 2 820	820 2 844 390 621	Bull1:W
2221	M-1892	Mohenjo-daro	SEAL:S	Y	R/L	368 501 706 0 821 1 480 850 595 391	391 595 850 480 1 821 0 706 501 368	Zebu
2222	M-1824	Mohenjo-daro	SEAL:S	Y	R/L	401 698	698 401	Bull1:L
2223	M-1986	Mohenjo-daro	SEAL:R	Y	R/L	154 806 468	468 806 154	
2224	M-1676	Mohenjo-daro	SEAL:S	Y	R/L	740 760 70 255 832 240 2 595 504 803	803 504 595 2 240 832 255 70 760 740	Bull1:S
2225	M-1923	Mohenjo-daro	SEAL:S	Y	R/L	740 760 440 90 853 16	16 853 90 440 760 740	Tigr
2226	M-1692	Mohenjo-daro	SEAL:S	Y	R/L	390 600 617 2 190 125 632 32	32 632 125 190 2 617 600 390	Bull1:L
2227	M-1975	Mohenjo-daro	SEAL:R	Y	R/L	740 752 1 595 204 920	920 204 595 1 752 740	
2228	M-1697	Mohenjo-daro	SEAL:S	Y	R/L	390 3 2 861	861 2 3 390	Bull1:W
2229	M-1737	Mohenjo-daro	SEAL:S	Y	R/L	740 760 72 921 32 2 820	820 2 32 921 72 760 740	Bull1:W
2230	M-1743	Mohenjo-daro	SEAL:S	Y	R/L	64 840 140 740 176	176 740 140 840 64	Bull1:J
2231	M-1688	Mohenjo-daro	SEAL:S	Y	R/L	125 435 255 2 286 220 31 12 31 455 33 590	590 33 455 31 12 31 220 286 2 255 435 125	Bull1:S
2232	M-1916	Mohenjo-daro	SEAL:S	Y	R/L	740 604 142 2 518	518 2 142 604 740	Tigr
2233	M-1744	Mohenjo-daro	SEAL:S	Y	R/L	400 892 81 518 1 31 250	250 31 1 518 81 892 400	Bull1:L
2234	M-1956	Mohenjo-daro	SEAL:R	Y	R/L	740 900 790 220 415 798 806	806 798 415 220 790 900 740	
2235	M-2036	Mohenjo-daro	TAG:C	Y	R/L	35 171	171 35	Mult
2236	M-1677	Mohenjo-daro	SEAL:S	Y	R/L	520 382 32 2 820 1 440 12	12 440 1 820 2 32 382 520	Bull1:W
2240	M-1674	Mohenjo-daro	SEAL:S	Y	R/L	90 740 222 231 2 861 683	683 861 2 231 222 740 90	Bull1:J
2241	M-1795	Mohenjo-daro	SEAL:S	Y	R/L	390 844	844 390	Bull1:S
2242	M-1702	Mohenjo-daro	SEAL:S	Y	R/L	740 191	191 740	Bull1:W
2243	M-940	Mohenjo-daro	SEAL:S	Y	R/L	527 555 2 817	817 2 555 527	Bull1:J
2244	M-1807	Mohenjo-daro	SEAL:S	Y	R/L	400 390 844	844 390 400	Bull1:S
2246	M-457	Mohenjo-daro	TAB:B	Y	R/L	740 630	630 740	Crs
2248	M-1849	Mohenjo-daro	SEAL:S	Y	R/L	400 804 233	233 804 400	Bull1:L
2249	M-966	Mohenjo-daro	SEAL:S	Y	R/L	740 42 741 60 920	920 60 741 42 740	Bull1:J
2250	M-1981	Mohenjo-daro	SEAL:R	Y	R/L	400 130 746	746 130 400	
2251	M-1704	Mohenjo-daro	SEAL:S	Y	R/L	740 760 605 2 861	861 2 605 760 740	Bull1:W
2252	M-2028	Mohenjo-daro	TAB:B	Y	R/L	617 142	142 617	
2253	M-1800	Mohenjo-daro	SEAL:S	Y	R/L	527 550	550 527	Bull1:W
2254	M-1756	Mohenjo-daro	SEAL:S	Y	R/L	151 240 235 741 892	892 741 235 240 151	Bull1:J
2255	M-1765	Mohenjo-daro	SEAL:S	Y	R/L	215 31 480 140 632 705 2 93 33	33 93 2 705 632 140 480 31 215	Bull1:W
2256	M-1753	Mohenjo-daro	SEAL:S	Y	R/L	740 760 519 240 2 861	861 2 240 519 760 740	Bull1:L
2259	M-1819	Mohenjo-daro	SEAL:S	Y	R/L	740 176	176 740	Bull1:I
2261	M-1721	Mohenjo-daro	SEAL:S	Y	R/L	740 42 2 820	820 2 42 740	Bull1:W
2262	M-1827	Mohenjo-daro	SEAL:S	Y	R/L	520 233	233 520	Bull1:I
2263	M-963	Mohenjo-daro	SEAL:S	Y	R/L	740 176 2 817	817 2 176 740	Bull1:S
2264	M-1699	Mohenjo-daro	SEAL:S	Y	R/L	161 803	803 161	Bull1:W
2265	M-888	Mohenjo-daro	SEAL:S	Y	R/L	520 220 240 741 440	440 741 240 220 520	Bull1:S
2266	M-1705	Mohenjo-daro	SEAL:S	Y	R/L	740 798 235	235 798 740	Bull1:W
2267	M-1848	Mohenjo-daro	SEAL:S	Y	R/L	32 29	29 32	Bull1:U
2268	M-1709	Mohenjo-daro	SEAL:S	Y	R/L	621 520 220 2 817	817 2 220 520 621	Bull1:S
2270	M-1668	Mohenjo-daro	SEAL:S	Y	R/L	740 773 233 803 2 320 705 125	125 705 320 2 803 233 773 740	Bull1:S
2271	M-1684	Mohenjo-daro	SEAL:S	Y	R/L	405 371 31	31 371 405	Bull1:W
2272	M-1717	Mohenjo-daro	SEAL:S	Y	R/L	740 760 17 503 368 817	817 368 503 17 760 740	Bull1:J
2273	M-1839	Mohenjo-daro	SEAL:S	Y	R/L	151 97	97 151	Bull1:I
2275		Mohenjo-daro	TAB:C	Y	R/L	740 752 615 503	503 615 752 740	Othr
2276	M-1726	Mohenjo-daro	SEAL:S	Y	R/L	740 615 495 240 2 861	861 2 240 495 615 740	Bull1:W
2277	M-1990	Mohenjo-daro	SEAL	Y	L/R	740 760 440 240 220 2 861	861 2 220 240 440 760 740	
2278	M-1974	Mohenjo-daro	SEAL:R	Y	R/L	64 31 400 521 2 820	820 2 521 400 31 64	
2280	M-1724	Mohenjo-daro	SEAL:S	Y	R/L	427 3 1 165 309	309 165 1 3 427	Bull1:W
2282	M-1879	Mohenjo-daro	SEAL:S	Y	R/L	740 636 240 66 556	556 66 240 636 740	Gaur
2283	M-1746	Mohenjo-daro	SEAL:S	Y	R/L	90 740 100 415 240 2 817	817 2 240 415 100 740 90	Bull1:S
2285	M-1760	Mohenjo-daro	SEAL:S	Y	R/L	740 923 240 235 60 820	820 60 235 240 923 740	Bull1:S
2288	M-1846	Mohenjo-daro	SEAL:S	Y	R/L	400 158 3	3 158 400	Bull1:I
2290	M-1791	Mohenjo-daro	SEAL:S	Y	R/L	740 760 268 2 840 32	32 840 2 268 760 740	Bull1:J
2291	M-1889	Mohenjo-daro	SEAL:S	Y	R/L	390 844 741 31 371	371 31 741 844 390	Gaur
2292	M-1706	Mohenjo-daro	SEAL:S	Y	R/L	740 803 220 32 220 2 820	820 2 220 32 220 803 740	Bull1:I
2293	M-808	Mohenjo-daro	SEAL:S	Y	R/L	740 455 240 235 60 820	820 60 235 240 455 740	Bull1:J
2294	M-1917	Mohenjo-daro	SEAL:S	Y	R/L	400 527 555 233 235	235 233 555 527 400	Tigr
2296	M-1711	Mohenjo-daro	SEAL:S	Y	R/L	740 760 49 2 817	817 2 49 760 740	Bull1:W
2297	M-1772	Mohenjo-daro	SEAL:S	Y	R/L	740 400 142 61 2 798 435 255 705	705 255 435 798 2 61 142 400 740	Bull1:I
2299	M-1708	Mohenjo-daro	SEAL:S	Y	R/L	740 585 17 2 817	817 2 17 585 740	Bull1:I
2302	M-1897	Mohenjo-daro	SEAL:S	Y	R/L	592 31	31 592	Zebu
2304	M-1761	Mohenjo-daro	SEAL:S	Y	R/L	820 590	590 820	Bull1:J
2305	M-1828	Mohenjo-daro	SEAL:S	Y	R/L	156 142	142 156	Bull1:S
2306	M-1886	Mohenjo-daro	SEAL:S	Y	R/L	740 100 415	415 100 740	Gaur
2307	M-1779	Mohenjo-daro	SEAL:S	Y	R/L	156 3	3 156	Bull1:J
2308		Mohenjo-daro	TAB:C	Y	R/L	740 752 615 503	503 615 752 740	Othr
2309	M-1784	Mohenjo-daro	SEAL:S	Y	R/L	740 923 806	806 923 740	Bull1:W
2310	M-1810	Mohenjo-daro	SEAL:S	Y	R/L	740 100 140 3 2 156 920	920 156 2 3 140 100 740	Bull1:J
2312	M-1900	Mohenjo-daro	SEAL:S	Y	R/L	520 240 741 590 575	575 590 741 240 520	Zebu
2313	M-1763	Mohenjo-daro	SEAL:S	Y	R/L	416 1 565 740 220 32 2 856	856 2 32 220 740 565 1 416	Bull1:W
2314	M-1891	Mohenjo-daro	SEAL:S	Y	R/L	400 740 17 503 240	240 503 17 740 400	Gaur
2316	M-1821	Mohenjo-daro	SEAL:S	Y	R/L	740 838 741 390 900 140	140 900 390 741 838 740	Bull1:I
2317	M-1977	Mohenjo-daro	SEAL:R	Y	R/L	617 142 746 140	140 746 142 617	
2318	M-2089	Mohenjo-daro	ROD	Y	L/R	2 861 96	96 861 2	
2319	M-1829	Mohenjo-daro	SEAL:S	Y	R/L	520 175	175 520	Bull1:I
2320	M-1803	Mohenjo-daro	SEAL:S	Y	R/L	740 615 503	503 615 740	Bull1:I
2321	M-1762	Mohenjo-daro	SEAL:S	Y	R/L	645 202 1 820	820 1 202 645	Bull1:S
2322	M-2041	Mohenjo-daro	TAB:I	Y	R/L	740 690 60 550	550 60 690 740	
2323	M-1755	Mohenjo-daro	SEAL:S	Y	R/L	740 176 2 861	861 2 176 740	Bull1:L
2324	M-1777	Mohenjo-daro	SEAL:S	Y	R/L	740 585 17	17 585 740	Bull1:L
2325	M-1735	Mohenjo-daro	SEAL:S	Y	R/L	156 31	31 156	Bull1:S
2327	M-1922	Mohenjo-daro	SEAL:S	Y	R/L	740 405 590	590 405 740	
2328	M-1816	Mohenjo-daro	SEAL:S	Y	R/L	151 97	97 151	Bull1
2329	M-1822	Mohenjo-daro	SEAL:S	Y	R/L	31 32 171 745	745 171 32 31	Bull1:W
2332	M-1741	Mohenjo-daro	SEAL:S	Y	R/L	565 31 416 140 220 1	1 220 140 416 31 565	Bull1:S
2335	M-1671	Mohenjo-daro	SEAL:S	Y	R/L	791 575 413 0 740 222 176 60 920	920 60 176 222 740 0 413 575 791	Bull1:J
2336	M-1769	Mohenjo-daro	SEAL:S	Y	R/L	865 32 0 226 32 700 605	605 700 32 226 0 32 865	Bull1:S
2337	M-1885	Mohenjo-daro	SEAL:S	Y	R/L	151 55 240 235	235 240 55 151	Gaur
2338	M-1955	Mohenjo-daro	SEAL:R	Y	R/L	390 920 322 803 2 820	820 2 803 322 920 390	
2339	M-1757	Mohenjo-daro	SEAL:S	Y	R/L	504 350 240 741 60 920	920 60 741 240 350 504	Bull1:S
2340	M-1854	Mohenjo-daro	SEAL:S	Y	R/L	892 590	590 892	Bull1
2342	M-1661	Mohenjo-daro	SEAL:S	Y	R/L	520 70 219 2 861 32 520 919 140	140 919 520 32 861 2 219 70 520	Bull1:W
2343	M-1790	Mohenjo-daro	SEAL:S	Y	R/L	592 741 60 920	920 60 741 592	Bull1:J
2344	M-1902	Mohenjo-daro	SEAL:S	Y	R/L	151 390 590 741 60 920	920 60 741 590 390 151	Zebu
2345	M-1804	Mohenjo-daro	SEAL:S	Y	R/L	740 798 231 60 820	820 60 231 798 740	Bull1:J
2346	M-1714	Mohenjo-daro	SEAL:S	Y	R/L	617 243 31 700 861	861 700 31 243 617	Bull1:U
2347	M-1817	Mohenjo-daro	SEAL:S	Y	R/L	740 388 235	235 388 740	Bull1:II
2348	M-1988	Mohenjo-daro	SEAL	Y	R/L	740 772 240	240 772 740	
